date	size'/'remotesize	flags(request:Update,Range state:File response:Modified,Chunked,gZipped)	statuscode	status ('servermsg')	MIME	Etag|Date	URL	localfile	(from URL)
07:49:40	2406/2406	---M-Z	200	added ('OK')	text/javascript	etag:%2232806ae-966-61bacd5f21180-gzip%22	http://www.dpsssiddipet.com/assets/vendor/counterup/counterup.min.js	C:/My%20Web%20Sites/dpsssiddipet/www.dpsssiddipet.com/assets/vendor/counterup/counterup.min.js	(from http://www.dpsssiddipet.com/)
07:49:45	44342/44342	---M-Z	200	added ('OK')	text/javascript	etag:%2232806d3-ad36-61bacd5f21180-gzip%22	http://www.dpsssiddipet.com/assets/vendor/owl.carousel/owl.carousel.min.js	C:/My%20Web%20Sites/dpsssiddipet/www.dpsssiddipet.com/assets/vendor/owl.carousel/owl.carousel.min.js	(from http://www.dpsssiddipet.com/)
07:49:47	14690/14690	---M-Z	200	added ('OK')	text/javascript	etag:%22328027f-3962-61bacd5f21180-gzip%22	http://www.dpsssiddipet.com/assets/vendor/aos/aos.js	C:/My%20Web%20Sites/dpsssiddipet/www.dpsssiddipet.com/assets/vendor/aos/aos.js	(from http://www.dpsssiddipet.com/)
07:49:47	4403/4403	---M-Z	200	added ('OK')	text/javascript	etag:%223280271-1133-61bacd5f21180-gzip%22	http://www.dpsssiddipet.com/assets/js/main.js	C:/My%20Web%20Sites/dpsssiddipet/www.dpsssiddipet.com/assets/js/main.js	(from http://www.dpsssiddipet.com/)
07:50:11	107449/107449	---M--	200	added ('OK')	text/javascript	date:Tue,%2003%20Mar%202020%2019:15:00%20GMT	https://ajax.googleapis.com/ajax/libs/angularjs/1.2.25/angular.min.js	C:/My%20Web%20Sites/dpsssiddipet/ajax.googleapis.com/ajax/libs/angularjs/1.2.25/angular.min.js	(from http://www.dpsssiddipet.com/)
07:50:18	32988/32988	---M--	200	added ('OK')	text/javascript	date:Tue,%2003%20Mar%202020%2019:15:00%20GMT	http://ajax.googleapis.com/ajax/libs/angularjs/1.2.25/angular-route.js	C:/My%20Web%20Sites/dpsssiddipet/ajax.googleapis.com/ajax/libs/angularjs/1.2.25/angular-route.js	(from http://www.dpsssiddipet.com/)
07:50:23	116478/116478	---M-Z	200	added ('OK')	application/javascript	etag:%225eb03d24-1c6fe%22	http://cdnjs.cloudflare.com/ajax/libs/angular-ui-router/0.2.10/angular-ui-router.js	C:/My%20Web%20Sites/dpsssiddipet/cdnjs.cloudflare.com/ajax/libs/angular-ui-router/0.2.10/angular-ui-router.js	(from http://www.dpsssiddipet.com/)
07:50:25	4942/4942	---M-Z	200	added ('OK')	text/javascript	etag:%223280272-134e-61bc4c16dc340-gzip%22	http://www.dpsssiddipet.com/assets/js/routes.js	C:/My%20Web%20Sites/dpsssiddipet/www.dpsssiddipet.com/assets/js/routes.js	(from http://www.dpsssiddipet.com/)
07:50:25	2723/2723	---M-Z	200	added ('OK')	text/javascript	etag:%22328026f-aa3-61bc4b657a0c0-gzip%22	http://www.dpsssiddipet.com/assets/js/controller.js	C:/My%20Web%20Sites/dpsssiddipet/www.dpsssiddipet.com/assets/js/controller.js	(from http://www.dpsssiddipet.com/)
07:51:00	662568/662568	---M--	200	added ('OK')	image/jpeg	etag:%22328035d-a1c28-62cc0745f2780%22	http://www.dpsssiddipet.com/images/home-slider/slider7.jpg	C:/My%20Web%20Sites/dpsssiddipet/www.dpsssiddipet.com/images/home-slider/slider7.jpg	(from http://www.dpsssiddipet.com/)
07:51:17	93260/93260	---M--	200	added ('OK')	font/woff2	etag:%223280355-16c4c-61bacd5f21180%22	http://www.dpsssiddipet.com/assets/vendor/boxicons/fonts/boxicons.woff2	C:/My%20Web%20Sites/dpsssiddipet/www.dpsssiddipet.com/assets/vendor/boxicons/fonts/boxicons.woff2	(from http://www.dpsssiddipet.com/assets/vendor/boxicons/css/boxicons.min.css)
07:51:33	273536/273536	---M--	200	added ('OK')	application/vnd.ms-fontobject	etag:%223280348-42c80-61bacd5f21180%22	http://www.dpsssiddipet.com/assets/vendor/boxicons/fonts/boxicons.eot	C:/My%20Web%20Sites/dpsssiddipet/www.dpsssiddipet.com/assets/vendor/boxicons/fonts/boxicons.eot	(from http://www.dpsssiddipet.com/assets/vendor/boxicons/css/boxicons.min.css)
07:51:39	975365/975365	---M--	200	added ('OK')	image/svg+xml	etag:%22328034b-ee205-61bacd5f21180%22	http://www.dpsssiddipet.com/assets/vendor/boxicons/fonts/boxicons.svg?	C:/My%20Web%20Sites/dpsssiddipet/www.dpsssiddipet.com/assets/vendor/boxicons/fonts/boxiconsd41d.svg	(from http://www.dpsssiddipet.com/assets/vendor/boxicons/css/boxicons.min.css)
07:52:05	125268/125268	---M--	200	added ('OK')	font/woff2	etag:%2232806e8-1e954-61bacd6109600%22	http://www.dpsssiddipet.com/assets/vendor/remixicon/remixicon.woff2?t=1590207869815	C:/My%20Web%20Sites/dpsssiddipet/www.dpsssiddipet.com/assets/vendor/remixicon/remixicondf6d.woff2	(from http://www.dpsssiddipet.com/assets/vendor/remixicon/remixicon.css)
07:52:18	273368/273368	---M--	200	added ('OK')	font/ttf	etag:%223280350-42bd8-61bacd5f21180%22	http://www.dpsssiddipet.com/assets/vendor/boxicons/fonts/boxicons.ttf	C:/My%20Web%20Sites/dpsssiddipet/www.dpsssiddipet.com/assets/vendor/boxicons/fonts/boxicons.ttf	(from http://www.dpsssiddipet.com/assets/vendor/boxicons/css/boxicons.min.css)
07:52:29	1195522/1195522	---M--	200	added ('OK')	image/svg+xml	etag:%2232806e4-123e02-61bacd6109600%22	http://www.dpsssiddipet.com/assets/vendor/remixicon/remixicon.svg?t=1590207869815	C:/My%20Web%20Sites/dpsssiddipet/www.dpsssiddipet.com/assets/vendor/remixicon/remixicondf6d.svg	(from http://www.dpsssiddipet.com/assets/vendor/remixicon/remixicon.css)
07:52:33	172876/172876	---M--	200	added ('OK')	font/woff	etag:%2232806e7-2a34c-61bacd6109600%22	http://www.dpsssiddipet.com/assets/vendor/remixicon/remixicon.woff?t=1590207869815	C:/My%20Web%20Sites/dpsssiddipet/www.dpsssiddipet.com/assets/vendor/remixicon/remixicondf6d.woff	(from http://www.dpsssiddipet.com/assets/vendor/remixicon/remixicon.css)
07:52:34	4976/4976	---M--	200	added ('OK')	image/png	etag:%2232806d0-1370-61bacd6109600%22	http://www.dpsssiddipet.com/assets/vendor/owl.carousel/assets/owl.video.play.png	C:/My%20Web%20Sites/dpsssiddipet/www.dpsssiddipet.com/assets/vendor/owl.carousel/assets/owl.video.play.png	(from http://www.dpsssiddipet.com/assets/vendor/owl.carousel/assets/owl.carousel.min.css)
07:52:52	87533/87533	---M--	200	added ('OK')	text/javascript	date:Tue,%2012%20Sep%202023%2002:38:22%20GMT	https://ajax.googleapis.com/ajax/libs/jquery/3.7.1/jquery.min.js	C:/My%20Web%20Sites/dpsssiddipet/ajax.googleapis.com/ajax/libs/jquery/3.7.1/jquery.min.js	(from http://www.dpsssiddipet.com/onlineRegis.php)
07:53:03	56137/56137	---M--	200	added ('OK')	image/jpeg	etag:%223284c03-db49-62cc2ea36c740%22	http://www.dpsssiddipet.com/images/school-building/dpssidt-principal.jpeg	C:/My%20Web%20Sites/dpsssiddipet/www.dpsssiddipet.com/images/school-building/dpssidt-principal.jpg	(from http://www.dpsssiddipet.com/principal.php)
07:53:29	370586/370586	---M--	200	added ('OK')	image/jpeg	etag:%223280006-5a79a-61dfe1ca8ff00%22	http://www.dpsssiddipet.com/img/slider/slide1.jpg	C:/My%20Web%20Sites/dpsssiddipet/www.dpsssiddipet.com/img/slider/slide1.jpg	(from http://www.dpsssiddipet.com/assets/css/style.css)
07:53:41	232321/232321	---M--	200	added ('OK')	image/jpeg	etag:%223284c02-38b81-62cc2e9bcb540%22	http://www.dpsssiddipet.com/images/school-building/dpssidt-chairman.jpeg	C:/My%20Web%20Sites/dpsssiddipet/www.dpsssiddipet.com/images/school-building/dpssidt-chairman.jpg	(from http://www.dpsssiddipet.com/founder.php)
07:54:02	196607/196607	---M--	200	added ('OK')	image/png	etag:%223280267-2ffff-61bacd5d38d00%22	http://www.dpsssiddipet.com/assets/img/pr.png	C:/My%20Web%20Sites/dpsssiddipet/www.dpsssiddipet.com/assets/img/pr.png	(from http://www.dpsssiddipet.com/primarySchool.php)
07:55:11	20859/20859	---M--	200	added ('OK')	image/png	etag:%22fa39bbb87f7491a75186723378abac38%22	https://assets-global.website-files.com/5f369f58e2218fa47ddc4e55/5f369f58e2218f4933dc5089_Montessori-Laboratory--icon.png	C:/My%20Web%20Sites/dpsssiddipet/assets-global.website-files.com/5f369f58e2218fa47ddc4e55/5f369f58e2218f4933dc5089_Montessori-Laboratory--icon.png	(from http://www.dpsssiddipet.com/schoolpermises.php)
07:55:16	24215/24215	---M--	200	added ('OK')	image/png	etag:%2269c1a23affc4c8bacfec3badaa68993c%22	https://assets-global.website-files.com/5f369f58e2218fa47ddc4e55/5f369f58e2218f1d46dc50ad_Kindergarten-Play-Area-icon.png	C:/My%20Web%20Sites/dpsssiddipet/assets-global.website-files.com/5f369f58e2218fa47ddc4e55/5f369f58e2218f1d46dc50ad_Kindergarten-Play-Area-icon.png	(from http://www.dpsssiddipet.com/schoolpermises.php)
07:55:21	21552/21552	---M--	200	added ('OK')	image/png	etag:%223645d9125bf6a24af034c944e6c1fabd%22	https://assets-global.website-files.com/5f369f58e2218fa47ddc4e55/5f369f58e2218f34cfdc50b9_Kiddies%e2%80%99-Pool-icon.png	C:/My%20Web%20Sites/dpsssiddipet/assets-global.website-files.com/5f369f58e2218fa47ddc4e55/5f369f58e2218f34cfdc50b9_Kiddies%e2%80%99-Pool-icon.png	(from http://www.dpsssiddipet.com/schoolpermises.php)
07:55:28	40672/40672	---M--	200	added ('OK')	image/png	etag:%22a99158a535b1741703eb09d7ef897098%22	https://assets-global.website-files.com/5f369f58e2218fa47ddc4e55/5f369f58e2218fa2cbdc5094_Art-%26-Craft-Lab-icon.png	C:/My%20Web%20Sites/dpsssiddipet/assets-global.website-files.com/5f369f58e2218fa47ddc4e55/5f369f58e2218fa2cbdc5094_Art-&-Craft-Lab-icon.png	(from http://www.dpsssiddipet.com/schoolpermises.php)
07:55:32	15099/15099	---M--	200	added ('OK')	image/png	etag:%226d1fff1672ad30d3c30d3021c0b01670%22	https://assets-global.website-files.com/5f369f58e2218fa47ddc4e55/5f369f58e2218fbbbedc5088_library-icon.png	C:/My%20Web%20Sites/dpsssiddipet/assets-global.website-files.com/5f369f58e2218fa47ddc4e55/5f369f58e2218fbbbedc5088_library-icon.png	(from http://www.dpsssiddipet.com/schoolpermises.php)
07:55:35	19238/19238	---M--	200	added ('OK')	image/png	etag:%22e6868117609d361d1d33bf36d49bb573%22	https://assets-global.website-files.com/5f369f58e2218fa47ddc4e55/5f369f58e2218f68a2dc508e_it-hub-icon.png	C:/My%20Web%20Sites/dpsssiddipet/assets-global.website-files.com/5f369f58e2218fa47ddc4e55/5f369f58e2218f68a2dc508e_it-hub-icon.png	(from http://www.dpsssiddipet.com/schoolpermises.php)
07:57:55	863186/863186	---M--	200	added ('OK')	image/jpeg	etag:%223280264-d2bd2-5f74b88b93400%22	http://www.dpsssiddipet.com/assets/img/newpic/sunlight.jpg	C:/My%20Web%20Sites/dpsssiddipet/www.dpsssiddipet.com/assets/img/newpic/sunlight.jpg	(from http://www.dpsssiddipet.com/schoolpermises.php)
07:58:29	25894/25894	---M--	200	added ('OK')	image/png	etag:%223284c05-6526-62cc3d381adc0%22	http://www.dpsssiddipet.com/images/school-building/maintenance-page-dpsssec.png	C:/My%20Web%20Sites/dpsssiddipet/www.dpsssiddipet.com/images/school-building/maintenance-page-dpsssec.png	(from http://www.dpsssiddipet.com/gallery.php)
07:58:44	894998/894998	UR-M--	200	added ('Partial%20Content')	image/jpeg	etag:%2232800af-da816-62cbe47d7d740%22	http://www.dpsssiddipet.com/images/home-slider/slider2.jpg	C:/My%20Web%20Sites/dpsssiddipet/www.dpsssiddipet.com/images/home-slider/slider2.jpg	(from http://www.dpsssiddipet.com/)
07:59:14	722249/722249	UR-M--	200	added ('Partial%20Content')	image/jpeg	etag:%2232800b2-b0549-62cc06def3480%22	http://www.dpsssiddipet.com/images/home-slider/slider3.jpg	C:/My%20Web%20Sites/dpsssiddipet/www.dpsssiddipet.com/images/home-slider/slider3.jpg	(from http://www.dpsssiddipet.com/)
07:59:14	485520/485520	---M--	200	added ('OK')	image/jpeg	etag:%223284c1a-76890-62ceb8b57fcc0%22	http://www.dpsssiddipet.com/images/school-building/evnt2.jpg	C:/My%20Web%20Sites/dpsssiddipet/www.dpsssiddipet.com/images/school-building/evnt2.jpg	(from http://www.dpsssiddipet.com/events.php)
07:59:30	911707/911707	UR-M--	200	added ('Partial%20Content')	image/jpeg	etag:%223280352-de95b-62cc071367040%22	http://www.dpsssiddipet.com/images/home-slider/slider5.jpg	C:/My%20Web%20Sites/dpsssiddipet/www.dpsssiddipet.com/images/home-slider/slider5.jpg	(from http://www.dpsssiddipet.com/)
07:59:45	607039/607039	UR-M--	200	added ('Partial%20Content')	image/jpeg	etag:%2232801f7-9433f-62cc06f9a7380%22	http://www.dpsssiddipet.com/images/home-slider/slider4.jpg	C:/My%20Web%20Sites/dpsssiddipet/www.dpsssiddipet.com/images/home-slider/slider4.jpg	(from http://www.dpsssiddipet.com/)
07:59:51	931148/931148	UR-M--	200	added ('Partial%20Content')	image/jpeg	etag:%223280354-e354c-62cc072c32ac0%22	http://www.dpsssiddipet.com/images/home-slider/slider6.jpg	C:/My%20Web%20Sites/dpsssiddipet/www.dpsssiddipet.com/images/home-slider/slider6.jpg	(from http://www.dpsssiddipet.com/)
08:00:06	537868/537868	UR-M--	200	added ('Partial%20Content')	font/woff2	etag:%2232806b5-8350c-61bacd5f21180%22	http://www.dpsssiddipet.com/assets/vendor/icofont/fonts/icofont.woff2	C:/My%20Web%20Sites/dpsssiddipet/www.dpsssiddipet.com/assets/vendor/icofont/fonts/icofont.woff2	(from http://www.dpsssiddipet.com/assets/vendor/icofont/icofont.min.css)
08:00:08	645604/645604	UR-M--	200	added ('Partial%20Content')	font/woff	etag:%2232806b4-9d9e4-61bacd5f21180%22	http://www.dpsssiddipet.com/assets/vendor/icofont/fonts/icofont.woff	C:/My%20Web%20Sites/dpsssiddipet/www.dpsssiddipet.com/assets/vendor/icofont/fonts/icofont.woff	(from http://www.dpsssiddipet.com/assets/vendor/icofont/icofont.min.css)
08:00:16	273444/273444	UR-M--	200	added ('Partial%20Content')	font/woff	etag:%223280351-42c24-61bacd5f21180%22	http://www.dpsssiddipet.com/assets/vendor/boxicons/fonts/boxicons.woff	C:/My%20Web%20Sites/dpsssiddipet/www.dpsssiddipet.com/assets/vendor/boxicons/fonts/boxicons.woff	(from http://www.dpsssiddipet.com/assets/vendor/boxicons/css/boxicons.min.css)
